applicant_id,variant,channel,risk_band,days_since_start,missing_doc_type,delivered,clicked_24h,responded_72h,doc_submitted_72h,app_completed_7d,unsub_7d,complaint_7d,support_contact_7d
110291,A,sms,high,1,paystub,1,0,0,0,0,0,0,0
110292,original,email,low,5,paystub,1,0,1,0,0,0,0,0
110293,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
110294,B,sms,medium,2,bank_statement,1,0,1,1,0,0,0,0
110295,A,sms,low,4,bank_statement,1,1,0,0,0,0,0,0
110296,B,sms,high,1,bank_statement,1,1,0,0,0,0,0,0
110297,B,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
110298,A,email,medium,2,both,1,0,0,0,0,0,0,0
110299,original,sms,medium,3,both,1,0,0,0,0,0,0,0
110300,B,email,medium,5,paystub,1,0,0,0,0,0,0,0
110301,B,sms,high,4,paystub,1,0,0,0,0,1,0,0
110302,B,email,low,2,bank_statement,1,0,0,1,1,0,0,0
110303,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
110304,B,email,high,5,both,0,0,0,0,0,0,0,0
110305,original,sms,high,3,paystub,1,0,0,0,0,0,0,0
110306,B,sms,low,1,bank_statement,1,0,0,1,1,0,0,0
110307,B,email,low,3,paystub,1,1,0,0,0,0,0,0
110308,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
110309,B,email,low,1,paystub,0,0,0,0,0,0,0,0
110310,original,sms,low,3,both,1,0,0,0,0,0,0,0
110311,B,sms,low,2,both,1,0,0,0,1,0,0,0
110312,original,sms,medium,2,paystub,1,0,0,1,0,0,0,0
110313,B,sms,low,3,paystub,1,1,0,0,0,0,0,0
110314,original,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
110315,B,email,medium,3,bank_statement,1,1,0,1,1,0,0,0
110316,A,sms,medium,2,paystub,1,0,0,0,0,0,0,0
110317,A,email,low,3,both,1,0,0,0,0,0,0,0
110318,original,sms,low,3,paystub,1,0,0,0,0,0,0,1
110319,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
110320,original,sms,medium,2,bank_statement,1,0,0,1,1,0,0,0
110321,A,sms,medium,1,paystub,1,0,1,0,1,1,0,0
110322,original,email,low,3,bank_statement,1,0,0,0,1,0,0,0
110323,B,sms,medium,1,paystub,1,0,1,0,0,0,0,0
110324,original,sms,medium,2,both,1,0,0,0,0,0,0,0
110325,original,sms,low,1,bank_statement,1,0,0,1,0,0,0,1
110326,original,sms,low,2,bank_statement,1,0,1,0,0,0,0,0
110327,A,sms,high,2,paystub,1,0,0,0,0,0,0,0
110328,original,sms,medium,4,paystub,1,0,0,0,0,0,0,0
110329,A,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
110330,B,email,low,1,paystub,1,1,0,1,0,0,0,0
110331,B,email,high,4,paystub,1,0,0,0,0,0,0,0
110332,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
110333,original,sms,low,1,paystub,1,1,1,0,0,0,0,0
110334,B,email,medium,2,both,1,0,0,0,0,0,0,0
110335,original,email,low,1,both,1,0,0,0,0,0,0,0
110336,B,email,medium,2,bank_statement,1,0,1,1,0,0,0,1
110337,original,email,low,4,both,1,0,1,0,0,0,0,0
110338,A,sms,high,3,both,1,0,0,0,0,0,0,0
110339,A,email,medium,2,paystub,1,0,0,0,0,0,0,0
110340,B,email,high,1,paystub,1,0,0,0,0,0,0,0
110341,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
110342,A,sms,medium,5,bank_statement,1,0,0,1,1,0,0,0
110343,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
110344,B,sms,medium,3,paystub,1,1,0,0,0,0,0,0
110345,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110346,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
110347,A,sms,low,5,paystub,1,0,0,0,0,0,0,0
110348,B,sms,medium,1,bank_statement,1,0,0,0,0,1,0,0
110349,A,sms,medium,3,both,1,0,0,1,1,0,0,0
110350,A,email,low,4,both,1,0,0,0,0,0,0,0
110351,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
110352,B,email,medium,4,paystub,1,0,0,0,0,0,0,0
110353,original,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
110354,B,email,low,2,both,1,0,0,1,1,0,0,0
110355,A,email,medium,4,both,1,0,0,0,0,0,0,0
110356,original,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
110357,B,sms,medium,2,paystub,1,1,0,1,1,0,0,0
110358,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
110359,original,email,low,2,both,1,1,0,0,0,0,0,0
110360,A,sms,low,2,both,1,0,0,1,0,0,0,0
110361,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
110362,B,email,low,2,bank_statement,1,1,0,0,0,0,0,0
110363,B,email,low,4,bank_statement,1,0,0,0,0,0,0,0
110364,B,email,high,2,both,1,0,0,0,0,0,0,0
110365,original,sms,high,4,bank_statement,1,0,0,0,0,0,0,0
110366,A,sms,low,3,paystub,1,0,0,1,0,0,0,0
110367,B,sms,low,2,bank_statement,1,0,0,1,1,0,0,0
110368,A,sms,low,1,both,1,0,0,0,1,0,0,0
110369,A,email,high,3,bank_statement,1,0,0,0,1,0,0,0
110370,A,sms,high,5,bank_statement,1,0,0,0,1,0,0,0
110371,A,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
110372,B,email,medium,4,bank_statement,1,0,0,0,0,0,0,0
110373,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
110374,A,email,low,2,bank_statement,1,0,0,0,0,0,0,0
110375,B,email,low,1,bank_statement,1,1,0,0,1,0,0,1
110376,A,email,medium,2,both,1,0,0,0,0,0,0,0
110377,original,sms,low,3,both,1,0,0,0,1,0,0,0
110378,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
110379,B,email,low,4,both,1,0,0,0,0,0,0,0
110380,B,email,low,2,paystub,1,0,0,0,0,0,0,0
110381,B,sms,medium,1,bank_statement,1,0,0,1,1,0,0,0
110382,B,sms,low,4,paystub,1,1,0,0,0,0,0,0
110383,original,sms,high,3,paystub,1,0,0,1,0,0,0,0
110384,B,email,low,2,both,1,0,1,0,0,0,0,0
110385,B,sms,low,5,both,1,0,0,0,1,0,0,0
110386,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
110387,original,sms,low,3,paystub,1,0,0,0,0,0,0,0
110388,B,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
110389,B,email,low,1,both,1,0,0,0,0,0,0,0
110390,B,sms,high,4,paystub,1,0,0,0,0,0,0,0
110391,B,sms,medium,3,paystub,1,1,0,1,1,0,0,0
110392,A,sms,high,1,both,1,0,0,0,0,0,0,0
110393,A,sms,low,3,both,1,0,0,0,0,0,0,0
110394,A,sms,medium,4,paystub,1,1,0,0,0,0,0,0
110395,original,sms,low,4,both,1,0,0,1,0,0,0,0
110396,B,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
110397,A,email,high,1,paystub,1,0,0,0,0,0,0,0
110398,A,sms,high,1,both,1,1,1,0,0,0,0,0
110399,A,email,low,2,bank_statement,1,1,0,0,0,0,0,0
110400,A,sms,low,3,paystub,1,0,0,1,1,0,0,0
110401,original,sms,low,5,bank_statement,1,0,1,1,0,0,0,0
110402,original,sms,low,2,both,1,1,0,0,0,0,0,0
110403,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
110404,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,1
110405,B,sms,low,1,paystub,1,0,0,0,0,0,0,1
110406,original,sms,low,1,paystub,1,0,0,1,1,0,0,0
110407,original,sms,low,3,paystub,1,0,0,0,0,0,0,0
110408,A,sms,medium,1,bank_statement,1,1,1,0,0,0,0,0
110409,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
110410,original,sms,low,3,paystub,1,0,0,0,0,0,0,0
110411,B,email,medium,4,paystub,1,0,0,0,0,0,0,0
110412,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110413,original,email,low,3,bank_statement,1,1,0,0,0,0,0,0
110414,original,sms,high,2,paystub,1,0,0,0,0,0,0,0
110415,B,email,low,5,both,1,0,1,0,0,0,0,0
110416,B,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
110417,B,email,low,3,bank_statement,1,1,0,0,0,0,0,0
110418,original,sms,low,3,bank_statement,1,1,0,1,0,0,0,0
110419,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
110420,A,sms,low,3,both,1,1,0,0,0,0,0,0
110421,original,sms,low,5,paystub,0,0,0,0,0,0,0,0
110422,A,email,high,1,bank_statement,1,0,0,0,0,0,0,0
110423,A,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
110424,original,sms,medium,2,both,1,0,0,0,0,0,0,0
110425,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
110426,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
110427,original,sms,low,1,bank_statement,1,0,0,1,0,0,0,0
110428,B,sms,medium,1,paystub,1,0,0,0,0,0,0,0
110429,original,sms,medium,1,paystub,1,0,0,0,0,0,0,0
110430,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
110431,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
110432,original,sms,high,3,paystub,1,0,0,0,0,0,0,0
110433,A,sms,high,4,bank_statement,1,0,0,0,0,0,0,0
110434,A,sms,medium,1,both,1,0,0,0,0,0,0,0
110435,B,sms,medium,1,both,1,0,0,0,0,0,0,0
110436,A,email,high,5,bank_statement,1,0,0,0,0,0,0,0
110437,original,email,low,3,paystub,1,0,0,0,0,0,0,0
110438,A,email,medium,1,both,1,0,0,0,0,0,0,0
110439,A,sms,medium,2,both,1,0,0,0,0,0,0,0
110440,A,email,medium,5,bank_statement,0,0,0,0,0,0,0,0
110441,B,sms,low,1,paystub,1,0,1,0,1,0,0,0
110442,B,sms,medium,4,both,1,0,0,0,0,0,0,0
110443,B,sms,medium,1,paystub,1,0,0,0,0,0,0,0
110444,B,email,high,2,paystub,1,0,0,0,0,0,0,0
110445,original,email,medium,4,both,1,0,0,0,0,0,0,0
110446,B,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
110447,A,sms,high,2,paystub,1,0,0,0,0,0,0,1
110448,B,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
110449,A,email,low,3,both,1,0,0,0,0,0,0,0
110450,B,email,medium,1,both,1,0,0,1,1,0,0,0
110451,B,sms,high,2,paystub,1,0,1,0,0,0,0,0
110452,B,sms,low,2,paystub,1,0,0,1,0,0,0,0
110453,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,1
110454,B,email,low,2,both,1,0,0,0,0,0,0,0
110455,B,email,low,5,paystub,1,0,0,0,0,0,0,0
110456,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110457,original,sms,medium,3,paystub,1,0,0,0,0,0,0,0
110458,A,email,medium,2,paystub,1,0,0,0,0,0,0,0
110459,original,sms,high,1,both,1,0,0,0,0,0,0,0
110460,A,email,low,2,paystub,1,0,0,0,0,0,0,0
110461,A,sms,low,2,both,1,0,0,1,0,0,0,0
110462,A,email,high,2,paystub,1,0,0,0,0,0,0,0
110463,B,email,medium,3,paystub,1,0,0,0,0,0,0,0
110464,B,sms,low,5,both,1,0,0,0,0,0,0,0
110465,original,email,medium,1,bank_statement,1,1,0,0,0,0,0,0
110466,A,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
110467,A,email,medium,1,both,1,0,0,0,0,0,0,0
110468,A,email,medium,1,paystub,1,0,0,0,0,0,0,0
110469,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
110470,A,sms,low,2,paystub,1,0,0,1,0,0,0,0
110471,A,sms,high,1,both,1,0,0,0,0,0,0,0
110472,B,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
110473,B,email,low,1,paystub,1,0,0,0,0,0,0,0
110474,original,sms,medium,2,both,1,0,1,0,0,0,0,0
110475,B,email,medium,3,bank_statement,1,1,0,0,1,0,0,0
110476,A,sms,low,1,bank_statement,1,1,0,0,0,1,0,0
110477,original,sms,medium,3,paystub,1,0,0,0,0,0,0,0
110478,original,sms,low,2,both,1,0,0,0,0,0,0,0
110479,A,sms,low,1,both,1,0,0,0,0,0,0,0
110480,A,sms,medium,4,bank_statement,1,0,0,1,0,0,0,0
110481,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
110482,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
110483,B,email,high,1,paystub,1,0,0,1,1,0,0,0
110484,original,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110485,original,sms,medium,1,paystub,1,0,0,0,0,0,0,0
110486,B,sms,low,2,both,1,1,0,0,0,0,0,0
110487,original,email,low,2,paystub,1,0,0,0,0,0,0,0
110488,B,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
110489,A,email,low,2,paystub,1,0,0,0,0,0,0,0
110490,original,email,medium,1,paystub,1,0,0,0,0,0,0,0
110491,original,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
110492,original,sms,medium,2,both,1,1,0,0,0,0,0,0
110493,original,email,low,3,bank_statement,1,0,0,0,0,0,0,0
110494,original,email,low,4,paystub,1,1,0,0,0,0,0,0
110495,A,sms,high,1,paystub,1,0,0,0,0,0,0,0
110496,original,email,high,2,both,1,0,0,0,0,0,0,0
110497,A,email,low,1,bank_statement,1,0,1,0,0,0,0,0
110498,A,email,medium,1,bank_statement,1,0,0,1,1,0,0,0
110499,original,email,medium,1,paystub,1,1,0,0,0,0,0,0
110500,original,sms,low,2,both,1,0,0,0,0,0,0,0
110501,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
110502,original,sms,low,1,bank_statement,1,1,0,0,0,0,0,0
110503,B,sms,medium,2,paystub,1,1,0,0,0,0,0,0
110504,original,email,medium,1,paystub,0,0,0,0,0,0,0,0
110505,B,sms,high,2,bank_statement,1,1,0,0,0,0,0,0
110506,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
110507,A,sms,high,3,bank_statement,1,0,0,1,1,0,0,0
110508,A,email,high,2,bank_statement,1,0,0,1,1,0,0,0
110509,B,sms,high,4,both,1,1,0,0,0,0,0,0
110510,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
110511,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
110512,A,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
110513,original,email,medium,1,paystub,1,0,0,0,0,0,0,0
110514,A,email,low,3,paystub,1,1,0,1,0,0,0,0
110515,A,sms,high,5,bank_statement,1,0,0,0,0,0,0,0
110516,A,email,high,3,bank_statement,1,0,0,0,0,0,0,0
110517,A,sms,medium,1,both,1,0,0,0,0,0,0,0
110518,A,email,medium,1,both,1,0,0,0,0,0,0,0
110519,B,sms,high,2,both,1,0,0,0,0,0,0,0
110520,B,email,low,3,paystub,1,0,0,0,0,0,0,0
110521,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
110522,B,sms,high,4,bank_statement,1,0,0,0,0,0,0,0
110523,B,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
110524,A,sms,low,4,both,1,0,0,1,0,0,0,0
110525,A,email,high,3,bank_statement,1,0,0,0,0,0,0,0
110526,B,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
110527,A,sms,medium,1,paystub,1,0,0,1,1,0,0,0
110528,original,email,medium,3,both,1,0,0,0,0,0,0,1
110529,B,sms,low,4,both,1,0,0,0,0,0,0,0
110530,original,email,low,4,paystub,1,0,0,0,0,0,0,0
110531,B,sms,high,1,paystub,1,0,0,0,0,0,0,0
110532,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
110533,B,email,low,5,paystub,1,0,0,0,0,0,0,0
110534,original,sms,medium,3,bank_statement,1,1,0,0,0,0,0,0
110535,A,sms,low,1,paystub,1,0,1,0,0,0,0,0
110536,A,email,high,4,both,1,0,0,0,0,0,0,0
110537,original,sms,low,2,both,1,0,0,0,0,0,0,0
110538,original,email,medium,1,paystub,1,1,0,0,0,0,0,1
110539,A,email,low,2,paystub,1,1,0,1,0,0,0,0
110540,A,sms,high,1,paystub,1,0,0,0,0,0,0,0
110541,original,email,medium,1,paystub,1,0,0,0,0,0,0,0
110542,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
110543,B,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
110544,B,email,low,5,both,1,0,0,1,0,0,0,0
110545,B,email,medium,3,both,1,0,0,0,0,0,0,0
110546,A,email,high,4,both,1,0,0,0,1,0,0,0
110547,B,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
110548,B,sms,medium,2,both,1,0,0,0,0,0,0,0
110549,original,sms,low,3,bank_statement,1,1,0,0,0,0,0,0
110550,original,sms,low,3,paystub,1,0,0,0,0,0,0,0
110551,A,sms,low,3,bank_statement,1,1,1,1,1,0,0,0
110552,A,sms,high,2,both,1,0,0,0,0,0,0,0
110553,A,email,high,2,paystub,1,0,0,0,0,0,0,0
110554,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
110555,B,email,low,1,paystub,1,0,0,0,0,0,0,0
110556,A,email,low,4,paystub,1,1,0,0,0,0,0,0
110557,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
110558,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
110559,original,sms,medium,1,both,1,1,0,0,0,0,0,0
110560,B,sms,high,3,both,1,0,0,1,1,0,0,0
110561,original,email,medium,5,both,1,0,0,0,0,0,0,0
110562,B,sms,medium,1,paystub,1,0,0,1,0,0,0,0
110563,original,email,medium,2,paystub,1,0,0,0,0,0,0,0
110564,original,email,medium,2,paystub,1,0,0,0,0,0,0,0
110565,original,sms,medium,2,both,1,0,1,0,0,0,0,0
110566,B,email,low,3,paystub,1,0,0,0,0,0,0,0
110567,B,sms,low,2,bank_statement,1,1,0,1,0,1,0,0
110568,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
110569,B,sms,high,2,paystub,1,1,0,0,0,0,0,0
110570,A,sms,medium,1,paystub,1,1,0,0,0,0,0,0
110571,A,sms,high,5,bank_statement,1,0,0,0,0,0,0,0
110572,B,email,low,1,paystub,1,0,0,0,0,0,0,0
110573,original,sms,medium,3,paystub,1,0,0,0,0,0,0,0
110574,A,sms,high,1,paystub,1,0,0,0,0,0,0,1
110575,B,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
110576,B,sms,high,5,bank_statement,1,0,0,0,0,0,0,0
110577,B,sms,medium,2,both,1,0,0,1,1,0,0,0
110578,B,sms,low,1,bank_statement,1,1,0,1,0,0,0,0
110579,original,sms,low,4,paystub,1,0,0,1,0,0,0,0
110580,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110581,A,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
110582,B,email,low,5,both,1,0,0,0,0,0,0,0
110583,A,sms,medium,3,both,1,0,0,0,0,0,0,0
110584,A,email,medium,4,both,1,0,0,0,0,0,0,0
110585,A,sms,low,1,paystub,1,0,0,1,1,0,0,0
110586,original,sms,low,5,paystub,1,0,0,0,0,0,0,0
110587,original,sms,low,1,both,1,0,0,0,0,0,0,0
110588,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
110589,B,sms,low,4,both,1,0,0,0,0,0,0,0
110590,original,email,low,3,both,0,0,0,0,0,0,0,0
110591,B,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
110592,A,email,medium,4,bank_statement,1,0,0,1,0,0,0,0
110593,A,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
110594,original,sms,medium,1,paystub,1,0,0,0,0,0,0,0
110595,B,sms,medium,3,bank_statement,1,0,1,0,0,0,0,0
110596,B,sms,high,1,paystub,1,0,0,0,0,0,0,0
110597,A,email,high,1,paystub,1,0,0,0,0,0,0,0
110598,A,email,high,3,bank_statement,1,1,0,0,0,0,0,0
110599,original,email,low,5,bank_statement,1,0,1,0,0,0,0,0
110600,A,sms,high,4,both,1,0,0,1,0,0,0,0
110601,original,sms,medium,2,both,1,0,0,1,1,0,0,0
110602,original,email,low,4,paystub,1,0,0,0,1,0,0,0
110603,A,sms,low,5,both,1,0,0,0,0,0,0,0
110604,B,email,medium,2,paystub,1,1,0,0,0,0,0,0
110605,A,sms,low,1,bank_statement,1,0,1,0,0,0,0,0
110606,original,email,low,1,both,1,0,0,1,1,0,0,0
110607,A,email,medium,2,paystub,1,0,0,0,0,0,0,0
110608,B,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
110609,B,sms,high,2,bank_statement,1,1,0,0,0,0,0,0
110610,B,sms,medium,3,both,0,0,0,0,0,0,0,0
110611,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110612,B,email,low,5,both,1,0,0,0,0,0,0,0
110613,original,email,medium,2,paystub,1,1,0,0,0,0,0,0
110614,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
110615,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
110616,A,sms,low,5,bank_statement,1,0,1,1,1,0,0,1
110617,B,email,medium,1,paystub,1,0,0,0,0,0,0,0
110618,B,sms,low,1,paystub,1,0,0,0,0,0,0,0
110619,original,sms,high,3,paystub,1,0,0,0,0,0,0,0
110620,original,sms,high,2,paystub,1,0,0,0,0,0,0,0
110621,A,sms,low,4,paystub,1,0,0,1,0,0,0,0
110622,original,email,medium,2,both,1,0,0,0,0,0,0,0
110623,A,sms,medium,4,both,1,0,0,0,0,0,0,0
110624,B,sms,high,3,both,1,0,0,0,0,0,0,0
110625,B,sms,medium,1,both,1,0,0,0,0,0,0,0
110626,A,sms,low,2,paystub,1,1,1,0,0,0,0,0
110627,B,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
110628,A,sms,medium,4,both,1,0,0,0,0,0,0,0
110629,original,sms,low,3,both,1,0,0,0,0,0,0,0
110630,A,sms,low,4,paystub,1,0,0,0,0,0,0,1
110631,A,email,low,2,bank_statement,1,0,0,1,1,0,0,0
110632,B,email,medium,3,paystub,1,1,0,0,0,0,0,0
110633,original,email,high,1,paystub,1,0,0,1,1,0,0,0
110634,A,email,high,1,bank_statement,1,0,0,0,0,0,0,0
110635,A,sms,medium,2,both,1,0,0,1,0,0,0,0
110636,B,sms,high,4,bank_statement,0,0,0,0,0,0,0,0
110637,A,email,low,2,paystub,1,0,0,0,0,0,0,0
110638,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110639,B,sms,low,4,both,1,0,0,0,0,0,0,0
110640,original,sms,medium,2,paystub,1,1,0,0,0,0,0,0
110641,A,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
110642,B,sms,high,5,paystub,1,0,0,0,0,0,0,0
110643,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
110644,B,sms,medium,4,paystub,1,0,0,0,0,0,0,0
110645,original,email,high,2,both,1,0,0,0,0,0,0,0
110646,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
110647,B,email,medium,4,paystub,1,0,0,1,0,0,0,0
110648,B,sms,low,5,paystub,1,1,0,1,1,0,0,0
110649,B,sms,high,2,bank_statement,1,0,0,0,1,0,0,0
110650,B,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
110651,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
110652,B,sms,medium,5,paystub,1,0,0,0,0,0,0,1
110653,B,sms,low,5,both,1,1,0,0,0,0,0,0
110654,A,email,low,1,bank_statement,1,1,0,0,0,0,0,0
110655,A,email,medium,4,both,1,0,0,0,0,0,0,0
110656,B,sms,high,3,bank_statement,1,0,0,1,0,0,0,0
110657,A,sms,low,1,both,1,0,0,0,0,0,0,0
110658,A,sms,high,2,paystub,1,0,0,0,0,0,0,0
110659,A,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
110660,A,sms,medium,4,both,1,0,0,1,0,0,0,0
110661,A,email,medium,1,paystub,1,0,0,0,0,0,0,0
110662,original,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
110663,B,email,low,5,bank_statement,1,0,0,1,1,0,0,0
110664,A,sms,low,1,bank_statement,1,0,0,1,0,0,0,0
110665,A,email,low,3,bank_statement,1,0,0,0,0,0,0,0
110666,original,sms,low,2,paystub,1,0,0,1,0,0,0,0
110667,original,email,low,5,paystub,1,0,0,0,0,0,0,0
110668,original,email,medium,4,paystub,1,0,0,0,0,0,0,0
110669,B,sms,medium,3,both,1,0,0,0,0,0,0,0
110670,original,sms,high,5,both,1,0,0,0,0,0,0,0
110671,B,email,low,1,paystub,1,0,0,0,0,0,0,0
110672,original,email,low,2,paystub,1,0,0,1,1,0,0,0
110673,original,sms,medium,4,paystub,1,0,1,1,0,0,0,0
110674,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
110675,original,sms,medium,5,paystub,1,0,0,1,0,0,0,0
110676,B,sms,medium,3,paystub,1,1,0,0,0,0,0,0
110677,B,sms,medium,2,both,1,0,0,0,0,0,0,0
110678,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
110679,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
110680,original,email,low,1,bank_statement,1,0,0,0,0,0,0,0
110681,A,email,low,2,bank_statement,1,1,0,1,0,0,0,0
110682,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
110683,original,email,medium,2,bank_statement,1,1,0,0,0,0,0,0
110684,B,sms,low,2,paystub,1,1,0,1,0,0,0,0
110685,A,sms,medium,2,paystub,1,0,0,1,0,0,0,0
110686,original,email,low,1,paystub,1,0,0,0,0,0,0,0
110687,A,sms,low,5,both,1,0,0,0,0,0,0,0
110688,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
110689,B,sms,low,2,bank_statement,1,1,1,0,0,0,0,0
110690,original,sms,low,4,both,1,0,0,1,1,0,0,0
110691,B,email,low,2,paystub,1,0,0,1,0,0,0,0
110692,original,email,low,2,both,1,0,0,0,0,0,0,0
110693,B,email,low,5,bank_statement,1,0,0,1,0,0,0,0
110694,original,email,high,3,bank_statement,1,0,0,0,0,0,0,0
110695,B,email,high,2,both,1,0,0,0,0,0,0,0
110696,B,email,low,4,bank_statement,1,0,0,0,0,0,0,0
110697,B,sms,low,1,both,1,0,0,0,0,0,0,0
110698,A,email,medium,2,both,1,0,0,0,0,0,0,0
110699,B,sms,high,4,paystub,1,0,0,0,0,0,0,0
110700,A,email,high,5,paystub,1,0,0,0,0,0,0,0
110701,original,sms,low,2,paystub,0,0,0,0,0,0,0,0
110702,A,email,low,1,paystub,1,0,0,1,0,0,0,0
110703,original,email,medium,3,paystub,1,0,0,0,0,0,0,0
110704,B,email,high,5,paystub,1,0,0,0,0,0,0,0
110705,original,email,low,3,paystub,1,0,0,0,0,0,0,0
110706,A,sms,medium,3,both,1,0,0,0,0,0,0,0
110707,A,sms,low,2,both,1,1,0,1,0,0,0,0
110708,A,sms,low,3,paystub,1,0,1,0,0,0,0,0
110709,A,sms,medium,4,paystub,1,0,0,1,0,0,0,0
110710,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
110711,A,sms,medium,1,both,1,0,0,0,0,0,0,0
110712,original,sms,medium,2,bank_statement,1,1,0,1,0,0,0,0
110713,B,email,high,2,both,1,0,0,0,0,0,0,0
110714,B,email,low,2,both,1,0,0,0,0,0,0,0
110715,B,sms,low,1,both,1,1,0,0,0,0,0,0
110716,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
110717,original,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
110718,original,sms,medium,2,both,1,0,0,0,0,0,0,0
110719,original,sms,low,5,paystub,1,1,0,0,0,0,0,0
110720,original,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
110721,B,sms,medium,2,paystub,1,1,0,0,0,0,0,0
110722,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
110723,A,sms,medium,3,both,1,0,0,0,0,0,0,0
